id,category_id,sub_category_id,name,description,scientific_name,price,override_price,override,image_path,comments,has_care_sheet,care_sheet_id,is_kingsnake_item,is_active,is_featured,sku
341,1,2,"2008 poss DH Albino Genetic Stripe","Beautiful animal which is a great investment for your breeding projects. Give us a call (714)397-0414 or send us a email info@prehistoricpets.com for more information.
To talk/text with our reticulated python expert 
call Tim (714) 907-7312 between the hours of 
10am – 8pm pacific time. You can also send 
us an email to info@prehistoricpets.com and we
will answer your questions right away. 
Check out our website for all of our available
reticulated pythons and current breeding projects. 
If you don’t see what you are looking for, let us
know, and we will see if we can find it for you.","Python reticulatus",$800.00,"",0,"dhgsa","",0,2,0,1,0,"pp-7115146"
342,1,2,"Super Dwarf Snow Siblings","50% Super Dwarf Snow Siblings. These are the normal animals from the ""Snow Clutch"". We hatched out normal looking, silver, normal albino and silver eyed white and purple albinos in this clutch. Not only are these half super dwarf (making them a very valuable asset), but they are also potentially het for two difference mutations! Email for pics of the clutch at hatching. These are $1,000.00 for lone males or $2,000.00 for a male/female pair. EXPORT AVAILABLE. 
To talk/text with our reticulated python expert","Python reticulatus",$1000.00,"",0,"normalpossdh","",0,1,0,1,0,"pp-2612161217"
343,1,2,"CB 2008 Albino Super Tiger Sunfire","Cb 2008 Clark Strain Albino Super Tiger Sunfire! Solid Gold! Glowing Red Eyes! Can you imagine this plugged into our silver super dwarf stock? Or the homozygous sunfire version? You won't ever get to see those combos slitting out of eggs in your cooker without one of these! Grab her today, and get her pumped up for your own projects! We do export and are willing to put together a killer project for someone serious about investing in truly cutting edge retics available no-where-else-on-earth! To talk/text with our retic expert call Tim 
(714) 907-7312. You can also send us an
email to info@prehistoricpets.com and we
will answer your questions right away. 
Check out our website for all of our available
reticulated pythons and current breeding projects. 
If you don’t see what you are looking for, let us
know, and we will see if we can find it for you.","Python reticulatus",$15000.00,"",0,"alsupersun","",0,1,0,0,0,"pp-1012111245"
344,1,2,"Super Dwarf/Jampea Poss Het Albinos","CB 2008 25% Super Dwarf 25% Jampea 66% Poss Het Albino Babies. Both sexes available. These should snake a nice modest size and they are a very affordable way to get your feet wet with the dwarf retics! $750.00 each $1,500.00 pair EXPORT AVAILABLE.
To talk/text with our reticulated python expert 
call Tim (714) 907-7312 between the hours of 
10am – 8pm pacific time. You can also send 
us an email to info@prehistoricpets.com and we
will answer your questions right away. 
Check out our website for all of our available
reticulated pythons and current breeding projects. 
If you don’t see what you are looking for, let us
know, and we will see if we can find it for you.","Python reticulatus",$750.00,"",0,"25sd25jph","",0,1,0,1,0,"pp-7115129"
346,1,2,"Early 2007 Male Sunfire","These are 6 to 8 foot beauties which are just about breedable now. Would make a addition to your breeding projects. We have a few of these available. 
To talk/text with our reticulated python expert 
call Tim (714) 907-7312 between the hours of 
10am – 8pm pacific time. You can also send 
us an email to info@prehistoricpets.com and we
will answer your questions right away. 
Check out our website for all of our available
reticulated pythons and current breeding projects. 
If you don’t see what you are looking for, let us
know, and we will see if we can find it for you.","Python reticulatus",$700.00,"",0,"07sunfire","",0,2,0,1,1,"pp-7115158"
348,2,4,"Cb 2008 ""PC Line"" Salmon Male","CB 2008 Male ""PC Line"" Salmon Male. This bad boy is a full sibling to the PC Line Salmons we sold last year. Their father is a PC line Salmon and their mother is a heavily abberant female salmon- These were produced by Les Katsumato- and his taste shows! EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator",$550.00,"",0,"pcmale","",0,0,0,1,0,"pp-710191017"
349,2,4,"CB 2008 Female ""PC Line"" Salmon","CB 2008 Female ""PC Line"" Salmon. This is one wicked boa! This is a sibling to the male we currently have available. From Les Katsumato's 2008 PC Salmon X Aberrant Salmon Breeding. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator",$750.00,"",0,"pcfemalehc","",0,1,0,1,0,"pp-1812181251"
350,2,4,"Salmontine Male #3","Nice Looking- Poorly Spirited Red Salmontine Boa Male (#3). Hot looking little snake! The good thing is these guys out grow that teen spunk- and grown into big calm placid snakes. Sorry Export is not available. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator X Boa constrictor occidentalus",$375.00,"",0,"salmontinemale3","",0,0,0,1,0,"pp-71019102"
351,2,4,"CB 2008 High Contrast Salmontine Male #2","CB 2008 High Contrast Salmontine Male #2. This bad boy has a head that looks like it is made out of granite, a gorgeous pink/beige base color with floating red saddles. Just a ridiculous animal. $400.00 + Shipping. Sorry Export Is Not Available. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator X Boa constrictor occidentalus",$400.00,"",0,"salmontinemale2","",0,0,0,1,0,"pp-710191049"
353,1,1,"2008 Male Fire Ball Python","We have a couple awesome males in stock at this time which were produced right here in our shop. We also have females available for $600.00 each. Beautiful ball python which bred to another fire, will produce an awesome black eyed lucy.","Python regius",$500.00,"",0,"mfire","",0,1,0,1,1,"pp-711511"
355,1,1,"2008 Female Cinnamon 100% het Ghost","CB 2008 Female Cinnamon Pastel 100% het for Ghost, 229 grams. Breed her to your Male Pastel het Ghost for Pewter Ghosts! $650.00 each Package Deals available, EXPORT AVAILABLE. This is a Bell line Cinnamon Pastel 100% het Orange Ghost. 
Email: Info@PrehistoricPets.com Call or Text 714.397.0414","Python regius",$650.00,"",0,"fecihegh","",1,1,0,1,1,"pp-9113158"
356,1,2,"Proven Male Suntiger Het for Albino!","Proven Breeder Male Suntiger 100% Het for Albino! This bad boy is a stud! If you have breedable female albinos or hets you could produce an onslaught of albino sunfires and albino suntigers with this guy. He will tackle multiple females- well worth the premium of a proven male, and avoid the guesswork of an insecure immature male. Easily plug this guy into 3 + females this season. Make back your money 10 fold. If you need big female hets just give us a call, we have females from nearly breedable to proven breeders available. EXPORT AVAILABLE. 
To talk/text with our reticulated python expert 
call Tim (714) 907-7312 between the hours of 
10am – 8pm pacific time. You can also send 
us an email to info@prehistoricpets.com and we
will answer your questions right away. 
Check out our website for all of our available
reticulated pythons and current breeding projects. 
If you don’t see what you are looking for, let us
know, and we will see if we can find it for you.","Python reticulatus",$7000.00,"",0,"bigsuntiger","",0,1,0,1,0,"pp-2612161233"
357,1,2,"Big breeder male Sunfire","Good sized male breeder Sunfire! If you have adult female normals, tigers or super tigers you can clean house with a big male like this bad boy! One of the originals from Bob Clark. Even if you wholesale the babies from one clutch you will be seeing a profit.Then everything after that is gravy! Try doing that with most investments! The retic season is getting started now- buy him now while you still have time to use his abilities to your advantage! EXPORT AVAILABLE! 
To talk/text with our reticulated python expert 
call Tim (714) 907-7312 between the hours of 
10am – 8pm pacific time. You can also send 
us an email to info@prehistoricpets.com and we
will answer your questions right away. 
Check out our website for all of our available
reticulated pythons and current breeding projects. 
If you don’t see what you are looking for, let us
know, and we will see if we can find it for you.","Python reticulatus",$2750.00,"",0,"sunbreeder","",0,1,0,1,0,"pp-261216125"
358,1,2,"Genetic Striped Tiger poss het Albino!!!","Tiger Genetic Stripe poss het albino! This is a rare combo, you never see for sale! Not only do you have the dwarf  blood from the genetic stripe, but you have the chance to be one of the first to make albino tiger genetic stripes! Can you imagine a super tiger genetic stripe? I would imagine it will be an immaculately clean looking snake with superb contrast! EXPORT AVAILABLE! 
To talk/text with our reticulated python expert 
call Tim (714) 907-7312 between the hours of 
10am – 8pm pacific time. You can also send 
us an email to info@prehistoricpets.com and we
will answer your questions right away. 
Check out our website for all of our available
reticulated pythons and current breeding projects. 
If you don’t see what you are looking for, let us
know, and we will see if we can find it for you.","Python reticulatus",$2750.00,"",0,"gstigerposshet","",0,1,0,1,0,"pp-2612161219"
359,1,2,"Pinstripe Titanium","dffg","Python reticulatus",$100000.00,"",0,"tit","",0,1,0,0,0,"pp-16215228"
361,1,1,"2008 Het Ivory Male","Beautiful male which is from a proven line of ivories. He is feeing great on hopper mice and at this price, how can you go wrong? He is offered for $100.00 plus shipping charges. Give us a call (714) 397-0414 or send a email info@prehistoricpets.com for more information.","Python regius",$100.00,"",0,"yellowmale","",0,1,0,1,0,"pp-7115110"
362,1,2,"Early 2007 Breedable Male Sunfire het Albino","Beautiful male Sunfire which is 100% het albino. He was produced by us in early 07 and measures about 10 foot in length. He will make a great addition to your breeding colony. Export available. 
To talk/text with our reticulated python expert 
call Tim (714) 907-7312 between the hours of 
10am – 8pm pacific time. You can also send 
us an email to info@prehistoricpets.com and we
will answer your questions right away. 
Check out our website for all of our available
reticulated pythons and current breeding projects. 
If you don’t see what you are looking for, let us
know, and we will see if we can find it for you.","Python reticulatus",$3000.00,"",0,"msunfirehet","",0,2,0,1,0,"pp-7115135"
367,1,3,"CB 2008 Double Het T + Albino & Granite Burmese Pythons","Well folks, the reptile industry has truly blossomed with an array of various mutations to pick and choose from. This has made more options for the buyer than have ever been presented before. Not everything new is always exciting, but we are genuinely excited about this project. The burmese python has been a mainstay as one of the most popular pet reptiles for years because of its tractable disposition, modestly impressive size, and due to how prolific they have proven to be in captivity. The T+ Albino Burmese Python is a magnificent animal with gold and purple replacing the earth tones of a normally colored animal, and if you haven't seen one feel free to email for pictures. 

We have 1 pair of Burmese Pythons available from the world's first breeding of a male T+ Albino Burmese to a female Granite Burmese. The resulting babies are 100% heterozygous for BOTH traits! These offspring put you years ahead of buying a visual T+, and present the opportunity to produce the world's first T+","Python molurus bivittatus",$12500.00,"",0,"fthetg","",0,1,0,1,0,"pp-27113139"
368,1,3,"Male Cb 2008 Double Het T + Albino & Granite Burmese","CB 2008 Male Double Heterozygous (100% het for both) T + Albino (Caramel) & Granite. This is from the world's first breeding of a T + Albino and a Granite- Which means you would have as much of a chance as us to produce the first T + Albino Granite EVER! We personally think this will be one of the best looking morph combos- banana yellow with purple speckling?! Can you imagine anything much cooler? This is the ONLY pair on the market and the ONLY pair we are releasing. We are looking to re-invest in a new project and are cashing out of these for that purpose only. These are for sale as a pair ONLY @ $12,500.00 pair. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python molurus bivittatus",$6250.00,"",0,"mthetg","",0,1,0,0,0,"pp-27113150"
373,2,4,"CB 2008 Male Partially Patternless PC Salmon!","CB 2008 Male Pc Salmon- with partially patternless markings, numerous missing saddles, rich red tail and a clean buckskin base color. This is a shower stopper already, and should only get better with age. This is one of those animals breeders rarely release- and usually at a HUGE premium. Priced fairly at $750.00 + Shipping. Email: Info@Prehistoricpets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator",$750.00,"",0,"patternpcmale","",0,1,0,1,0,"pp-27129128"
381,5,0,"1.1 9-10"" Subadult Smooth Back Bearded Dragons","1.1 Subadult Smooth Back Bearded Dragons (These make the silkies!) Beautiful  new morph! Co-dominant mutation! $750.00 pair + Shipping ($45.00) EXPORT AVAILABLE in GROUPS. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Pogona vitticeps",$800.00,"",0,"smoothie1","",0,1,0,0,0,"pp-13112119"
382,5,0,"Juvenile Smooth Backed Bearded Dragons","1.1 Subadult Smooth Back Bearded Dragons (These make the silkies!) Beautiful  new morph! Co-dominant mutation! $200.00 each. + Shipping ($45.00). Males and females available. 
EXPORT AVAILABLE in GROUPS. 
Email: Info@PrehistoricPets.com  
Cell: 714.397.0414","Pogona vitticeps",$200.00,"",0,"smoothie2","",0,1,0,0,0,"pp-13112152"
384,9,0,"50w Nocturnal Infrared Heat Lamp","Ideal 24 hour heat source for all types of reptiles, birds, or small animals. Excellent for nocturnal viewing on all types of animals. Very little visible light provided so as not to disturb your animal's sleeping patterns.","",$9.99,"",0,"zoomedinfrared50w","",0,0,0,1,0,"pp-711171114"
385,9,0,"100w Nocturnal Infrared Heat Lamp","Ideal 24 hour heat source for all types of reptiles, birds, or small animals. Excellent for nocturnal viewing on all types of animals. Very little visible light provided so as not to disturb your animal's sleeping patterns.","",$12.99,"",0,"zoomedinfrared100w","",0,0,0,1,0,"pp-71117112"
386,9,0,"150w Nocturnal Infrared Heat Lamp","Ideal 24 hour heat source for all types of reptiles, birds, or small animals. Excellent for nocturnal viewing on all types of animals. Very little visible light provided so as not to disturb your animal's sleeping patterns.","",$15.99,"",0,"zoomedinfrared150w","",0,0,0,1,0,"pp-71117119"
390,7,0,"Adult Gulf Coast Box Turtles","Adult Gulf Coast Box Turtles-both males and females available lone males $125.00 each male/female pairs for $250.00 + shipping. Some are proven breeders. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Terrapene carolina major",$125.00,"",0,"gcbt","",0,1,0,1,0,"pp-101212122"
398,1,1,"Cb 2007 Male Het Clown","Cb 2007 Males 100% Het for Clown $125.00 each + $45.00 shipping. A very affordable way to get a clown- buy a couple of poss het females and try to prove them out! Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python regius",$125.00,"",0,"07hetclown","",0,0,0,1,0,"pp-1311161142"
403,1,1,"Deposit for Loren Cain","Deposit for Female Pewter which is $1,000 shipped","Deposit",$355.00,"",0,"payment","",0,1,0,0,0,"pp-16215225"
405,1,2,"Cb 2008 Super Dwarf/Jamp Poss Het Albino","Cb 2008 Male and Female Super Dwarf X Jampea 66% Poss Het Albino. $500.00 each for these, and as an added bonus their father is the male who fathered our snows! EXPORT AVAILABLE. 
To talk/text with our reticulated python expert 
call Tim (714) 907-7312 between the hours of 
10am – 8pm pacific time. You can also send 
us an email to info@prehistoricpets.com and we
will answer your questions right away. 
Check out our website for all of our available
reticulated pythons and current breeding projects. 
If you don’t see what you are looking for, let us
know, and we will see if we can find it for you.","Python reticulatus",$500.00,"",0,"08sdxph","",0,1,0,1,0,"pp-7116119"
407,2,4,"Cb 2008 Group 5 PC Female #1","CB 2008 Female PC Salmon from our group 5 ""Pc"" out crossing clutch produced by Les Katsumata. This female should prove to have an intense red coloration on her tail, and infused through her body. $250.00 + Shipping ($45.00) Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414 EXPORT AVAILABLE.","Boa constrictor imperator",$250.00,"",0,"grp5pcfem1","",0,0,0,1,0,"pp-1911141112"
408,2,4,"Cb 2008 Male Striped PC #1","CB 2008 Male Striped PC Salmon from a PC X Striped Breeding. This boy has a ridiculously long tail with strong contrasting bow ties down his back. He should make some truly stunning striped babies in the future. $325.00 + $45.00 Shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414 EXPORT AVAILABLE.","Boa constrictor imperator",$325.00,"",0,"grp5pcm1","",0,0,0,1,0,"pp-1911141128"
409,1,1,"Cb 2008 Female Spider Fly","CB 2008 Female Spider Fly (Spider & Fire). Plug her into a male Pastel Butter or a male Pastel Yellow Belly for some truly amazing offspring, combos no one else has made yet! EXPORT AVAILABLE! Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414 $3,500.00 + Shipping.","Python regius",$3500.00,"",0,"spiderfly","",0,0,0,1,0,"pp-1911151118"
410,1,1,"CB 2006 Male Pastel Het Bell Ghost","Cb 2006 Male Pastel Het Bell Ghost - adult ready to breed. He is 750 grams. $650.00 + Shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python regius",$650.00,"",0,"06pastelhetghost","",0,1,0,1,0,"pp-11217126"
412,1,3,"1.1 Cb 2008 Western Black Headed Pythons","1.1 CB 2008 Western Black Headed Pythons. Well started juveniles thriving on small mice. Voracious with food, yet docile with people. They obtain an impressive size as adults, but stay manageable for keepers to enjoy. A must have species for all Ophidiaphiles! $3,500.00 for the pair + Shipping. Sorry this species is not available for export. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Aspidites melanocephalus",$3500.00,"",0,"blackhead","",0,1,0,0,0,"pp-15112114"
413,1,3,"Cb 2008 Male Striped Woma","2008 seems to be the year of the woma! If you've been paying attention a few great things happened for woma fans 1.) They became affordable for the average keeper 2.) Pattern anomalies have popped up, which could prove to open up a new level of selective breeding for Woma fans! I don' know if this guy is one of those anomalies or not, but he is definitely unique and very attractive. Worth the gamble at only $750.00 + Shipping. Sorry export is not available for womas. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Aspidites ramsayi",$750.00,"",0,"stripedwoma","",0,0,0,1,0,"pp-512181242"
415,7,0,"7"" Male Yellow-Foot Tortoise","CB 7"" Male Yellow-Foot Tortoise. Beautiful specimen, with loads of yellow. Available for $225.00 + $75.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Geochelone denticulata",$225.00,"",0,"yellowfoot","",0,1,0,0,0,"pp-1211112"
416,7,0,"Cb 9"" Male Red-Foot Tortoise","CB 9"" Male Red-Foot Tortoise. Flawless, with perfect growth. $250.00 + $75.00 Shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Geochelone carbonaria",$250.00,"",0,"redfoot1","",0,1,0,0,0,"pp-13210243"
420,6,0,"Cb Adult Male Argentine Black and White Tegus","Cb Adult Male Argentine Black and White Tegu. We have 2 in stock, both are missing the very ends of their tails, otherwise healthy and would make great stock or pets. $250.00 each + $75.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Tupinambis merianae",$250.00,"",0,"bwtegu","",0,0,0,1,0,"pp-1012121232"
421,6,0,"SOLD DEPOSIT FOR STEVEN.","This is an adult male Flavi which was part of a breeding project. He just isn't a big dominant male and got picked on a bit, he has some missing digits, the tip of his tail and some minor body scarring. He is tame though and would make a great pet. Priced fairly at $350.00 + $75.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Varanus gouldi flavirufus",$130.00,"",0,"flavi","",0,1,0,1,0,"pp-10216211"
423,6,0,"1.1 Adult Black Dragons","1.1 Adult Black Dragons- Super Rare- Totally established- And Laying Eggs! The hard part is over in establishing these rare Indo monitors, take the pair for only $5,500.00 + shipping. Female pictured here. Email: info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Varanus ssp?",$5500.00,"",0,"blackdragon","",0,0,0,1,0,"pp-1012131221"
426,1,2,";","Blood Python.","",$0.00,"",1,"payment","",0,1,0,0,0,"pp-7116149"
427,5,0,"CB 2008 Cuban Iguanas","CB 2008 Cuban Iguanas. Healthy, fat babies. Ready to go home and make a gorgeous pet. $150.00 each + $45.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Cyclura nubila nubila",$200.00,"",0,"cuban","",0,1,0,0,0,"pp-1721620"
428,5,0,"CB Adult Female Rhino Iguana","CB Adult Female Rhino Iguana. Huge girl, fully ready to breed. Perfect health & condition. Unfortunately she is not a fan of people, and would be best for experienced keepers. Rarely does a prime lone female come up for sale! Shipping will be done through Delta and will be $100.00 if needed. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Cyclura cornuta",$1500.00,"",0,"rhino","",0,0,0,1,0,"pp-121214122"
430,2,4,"CB 2008 Female Rio Bravo Line Peruvian Red Tail (Iquitos)","CB 2008 Rio Bravo Line Iquitos Peruvian Red Tailed Boa. Taking weaned mice, beautiful silver sides, with a yellow dorsal color, long tail, crisp tight pattern... this animal is going to be amazing as an adult. $475.00 + Shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor constrictor",$475.00,"",0,"grfperu","",0,0,0,1,0,"pp-2712131219"
433,2,4,"Female Peruvian #2","Cb 2008 Female Peruvian Red Tailed Boa #2. 3rd generation captive bred. Nice looking true red tail. $275.00 + $45.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor constrictor",$275.00,"",0,"fp2","",0,1,0,1,0,"pp-17112144"
435,2,4,"Cb 2008 Female Peruvian Red Tail #4","Cb 2008 Female Peruvian Red Tail Boa #4. Nicely freckled classic female. Good base color, should be a pretty adult. $325.00 + $45.00 Shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor constrictor",$325.00,"",0,"fp4","",0,0,0,1,0,"pp-2712161221"
436,2,4,"Cb 2008 Female Peruvian Red Tail Boa #5","CB 2008 Female Peruvian Red Tail Boa #5. Perfectly classic female Peruvian. $350.00 + $45.00 Shipping. EXPORT AVAILABLE! Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor constrictor",$350.00,"",0,"fp5","",0,0,0,1,0,"pp-2712161257"
437,2,4,"Cb 2008 Female Peruvian Red Tail Boa #6","Cb 2008 Female Peruvian Red Tail Boa #6. Uniquely colored female Peruvian. $375.00 + $45.00 shipping. EXPORT AVAILABL! Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor constrictor",$375.00,"",0,"fp6","",0,0,0,1,0,"pp-2712161238"
438,2,4,"CB 2008 Male Amazon Basin True Red Tail","CB 2008 Male Amazon Basin True Red Tail Boa. This male has a very nice well connected pattern and a tail which should prove to be a knock out! Absolutely gorgeous snake. $425.00 + Shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor constrictor",$425.00,"",0,"bccmale","",0,0,0,1,0,"pp-291213123"
439,2,4,"CB 2008 Female Amazon Basin True Red Tail Boa","CB 2008 Female Amazon Basin True Red Tail Boa. Nearly perfect pattern with only one distorted saddle, fat widows peaks, a beautiful tail, and a rosy pink head with that really unique broken head arrow. This is sure to be a trophy snake some day. $625.00 + $45.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor constrictor",$625.00,"",0,"femalebcc","",0,0,0,1,0,"pp-2912131243"
441,1,1,"Cb 2007 Het Albino Female (1172 grams!)","CB 2007 Female 100% Het Albino Ball Python. 1172 Grams, and just shy of breeding weight. Definitely a good snake to acquire for next season. Stout, great color, and a strong feeder. Take her before we change our minds and keep her for ourselves! $750.00 + $50.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python regius",$750.00,"",0,"hetalfm","",0,0,0,1,0,"pp-7113116"
442,1,1,"CB 2007 Female Black Pastel (1167 grams)","CB 2007 Female Black Pastel Ball Python, 1167 grams. Nearly breedable, and gorgeous. Make black pewters or silver bullets with her next season! $1,250.00 + $50.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python regius",$1250.00,"",0,"blpasfm","",0,0,0,1,0,"pp-7113118"
443,1,1,"CB 2007 Female Cinnamon Pastel #1 (520 grams)","Cb 2007 Female Cinnamon Pastel #1, 520 grams. Nice vertebral stripe, light base color... beautiful snake. A year from breeding with the proper feeding regimene. $750.00 + $50.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python regius",$750.00,"",0,"cinnfem1","",0,1,0,1,0,"pp-7113134"
444,1,1,"Cb 2007 Female Cinnamon Pastel #2 (665 grams)","CB 2007 Female Cinnamon Pastel #2, 665 grams. Nice light colored Cinny, with a little ringer mark on her side. $850.00 + $50.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python regius",$850.00,"",0,"cinnfem2","",0,0,0,1,0,"pp-7113113"
445,1,1,"CB 2008 Female Pastel Het Ghost #2","CB 2008 Female Pastel Het Ghost #2 420 grams. Great asset for morph combinations. $700.00 + $50.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python regius",$700.00,"",0,"paheghfe2","",0,0,0,1,0,"pp-711814"
447,1,1,"CB 2007 Female Pinstripe #1 (552 grams)","Cb 2007 Female Pinstripe #1, 552 grams. Beautiful crisp female pinstripe. Should make some very spectacular lemon blasts (or yellow belly lemon blasts!)$700.00 + $50.00 Shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python regius",$700.00,"",0,"pistfe1","",0,0,0,1,0,"pp-711817"
448,1,1,"Cb 2007 Female Pinstripe #2 (511 grams)","CB 2007 Female Pinstripe #2, 511 grams. This female is a little on the dark side, so she has been priced affordably at $475.00 + $50.00 shipping. She would be great to combo into sables or albinos. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python regius",$475.00,"",0,"pistfe2","",0,0,0,1,0,"pp-7118156"
449,1,1,"Cb 2007 Female Pinstripe #3 (484 grams)","Cb 2007 Female Pinstripe #3, 484 grams. Nearly perfect vertebral stripe, and crisp gold make this one of the best Pins we hatched out last season. She has a great start at 484 grams and has retained very great coloration. Snag her for only $700.00 + $50.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python regius",$700.00,"",0,"pistfe3","",0,0,0,1,0,"pp-711815"
450,1,1,"Cb 2007 Female Pinstripe #4 (426 grams)","Cb 2007 Female Pinstripe #4, 426 grams. This female has a great gold base color and a very loose pattern which would make her perfect for combining with a spider or bumblebee, to get that really low pattern density which is highly desirable. $600.00 + $50.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python regius",$600.00,"",0,"pistfe4","",0,0,0,1,0,"pp-7118159"
451,5,0,"CB 2008 Juvenile Silkie (Scaleless) Bearded Dragon","CB 2008 Juvenile ""AC line"" Silkie (Scaleless) Bearded Dragon. This is an incomplete dominant trait, wih the visual hets being leather back bearded dragons. Breed a silkie to a leather back and get 50% silkies and 50% leather backs! $750.00 + $45.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Pogona vitticeps",$750.00,"",0,"08silkie","",0,0,0,1,0,"pp-8112127"
452,1,1,"CB 2008 Male Bell Ghost","CB 2008 Male Bell Ghost, 441 grams. Early 2008 male, nearly breedable. Taking small rats, strong feeder! $550.00 + $50.00 shipping. EXPORT AVAILABLE! Email: Info@PrehistoricPets.com Cell: 714.397.0414","Python regius",$550.00,"",0,"magh","",0,0,0,1,0,"pp-9113157"
453,1,2,"CB 2009 Super Tiger Het Albino Retics","CB 2009 Super Tiger Het Albino Male. Loads of contrast, which should make a gorgeous well patterned Albino Super Tiger. There are three expressions of the Clark Albino: White Albino, Lavender Albino and the Rare Purple Albino Super Tiger! $750.00 + $45.00 Shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com To talk/text with our reticulated python expert call Tim (714) 907-7312 between the hours of 10am – 8pm pacific time. You can also send us an email to info@prehistoricpets.com and we will answer your questions right away. Check out our website for all of our available reticulated pythons and current breeding projects. If you don’t see what you are looking for, let us know, and we will see if we can find it for you.","Python reticulatus",$750.00,"",0,"09suhetal","",0,0,0,1,0,"pp-12118138"
454,1,2,"CB 2009 Albino Super Tiger Retic","s","Python reticulatus",$2250.00,"",0,"09alsuti","",0,0,0,0,0,"pp-12118129"
